match_id,draft_order,top_radiant_score,top_dire_score,top_verdict,mid_radiant_score,mid_dire_score,mid_verdict,bot_radiant_score,bot_dire_score,bot_verdict,analysis_error
8036912782,Dire Ban: Lion; Radiant Ban: Naga Siren; Radiant Ban: Shadow Demon; Dire Ban: Dragon Knight; Radiant Ban: Doom; Radiant Ban: Enchantress; Dire Ban: Sand King; Dire Pick: Alchemist; Radiant Pick: Timbersaw; Dire Ban: Dark Willow; Dire Ban: Batrider; Radiant Ban: Beastmaster; Radiant Pick: Hoodwink; Dire Pick: Pugna; Dire Pick: Marci; Radiant Pick: Gyrocopter; Radiant Pick: Crystal Maiden; Dire Pick: Medusa; Dire Ban: Earth Spirit; Radiant Ban: Invoker; Radiant Ban: Storm Spirit; Dire Ban: Pangolier; Dire Pick: Monkey King; Radiant Pick: Anti-Mage,3,3,Even Lane (3 vs 3),0,5,Dire Ahead (5 vs 0),0,4,Dire Ahead (4 vs 0),
8036934717,Dire Ban: Ogre Magi; Radiant Ban: Bristleback; Radiant Ban: Alchemist; Dire Ban: Pugna; Radiant Ban: Naga Siren; Radiant Ban: Broodmother; Dire Ban: Tusk; Dire Pick: Shadow Demon; Radiant Pick: Sand King; Dire Ban: Muerta; Dire Ban: Batrider; Radiant Ban: Morphling; Radiant Pick: Clockwerk; Dire Pick: Dragon Knight; Dire Pick: Phoenix; Radiant Pick: Keeper of the Light; Radiant Pick: Gyrocopter; Dire Pick: Doom; Dire Ban: Monkey King; Radiant Ban: Ember Spirit; Radiant Ban: Earth Spirit; Dire Ban: Puck; Dire Pick: Storm Spirit; Radiant Pick: Invoker,0,3,Dire Ahead (3 vs 0),4,0,Radiant Ahead (4 vs 0),0,6,Dire Ahead (6 vs 0),
8036935166,Dire Ban: Invoker; Radiant Ban: Naga Siren; Radiant Ban: Pugna; Dire Ban: Magnus; Radiant Ban: Monkey King; Radiant Ban: Doom; Dire Ban: Clockwerk; Dire Pick: Tusk; Radiant Pick: Alchemist; Dire Ban: Muerta; Dire Ban: Shadow Demon; Radiant Ban: Timbersaw; Radiant Pick: Lion; Dire Pick: Dawnbreaker; Dire Pick: Enchantress; Radiant Pick: Earth Spirit; Radiant Pick: Crystal Maiden; Dire Pick: Pangolier; Dire Ban: Primal Beast; Radiant Ban: Luna; Radiant Ban: Shadow Fiend; Dire Ban: Sand King; Dire Pick: Dragon Knight; Radiant Pick: Bristleback,0,2,Dire Ahead (2 vs 0),0,2,Dire Ahead (2 vs 0),0,3,Dire Ahead (3 vs 0),
8036936774,Radiant Ban: Medusa; Dire Ban: Naga Siren; Dire Ban: Shadow Demon; Radiant Ban: Doom; Dire Ban: Enchantress; Dire Ban: Earth Spirit; Radiant Ban: Pugna; Radiant Pick: Tusk; Dire Pick: Phoenix; Radiant Ban: Puck; Radiant Ban: Invoker; Dire Ban: Muerta; Dire Pick: Storm Spirit; Radiant Pick: Grimstroke; Radiant Pick: Sand King; Dire Pick: Dawnbreaker; Dire Pick: Hoodwink; Radiant Pick: Shadow Fiend; Radiant Ban: Morphling; Dire Ban: Pangolier; Dire Ban: Ember Spirit; Radiant Ban: Monkey King; Radiant Pick: Primal Beast; Dire Pick: Luna,3,2,Even Lane (3 vs 2),1,0,Even Lane (1 vs 0),0,0,Even Lane (0 vs 0),
8036942939,Dire Ban: Doom; Radiant Ban: Invoker; Radiant Ban: Morphling; Dire Ban: Dragon Knight; Radiant Ban: Beastmaster; Radiant Ban: Naga Siren; Dire Ban: Slardar; Dire Pick: Alchemist; Radiant Pick: Magnus; Dire Ban: Enchantress; Dire Ban: Clockwerk; Radiant Ban: Shadow Demon; Radiant Pick: Pugna; Dire Pick: Nyx Assassin; Dire Pick: Batrider; Radiant Pick: Tusk; Radiant Pick: Ursa; Dire Pick: Enigma; Dire Ban: Huskar; Radiant Ban: Pangolier; Radiant Ban: Monkey King; Dire Ban: Ember Spirit; Dire Pick: Tiny; Radiant Pick: Earth Spirit,0,2,Dire Ahead (2 vs 0),0,1,Even Lane (0 vs 1),0,5,Dire Ahead (5 vs 0),
8036996654,Dire Ban: Beastmaster; Radiant Ban: Alchemist; Radiant Ban: Dragon Knight; Dire Ban: Doom; Radiant Ban: Lion; Radiant Ban: Naga Siren; Dire Ban: Shadow Demon; Dire Pick: Enchantress; Radiant Pick: Terrorblade; Dire Ban: Nyx Assassin; Dire Ban: Batrider; Radiant Ban: Earth Spirit; Radiant Pick: Pugna; Dire Pick: Magnus; Dire Pick: Dark Willow; Radiant Pick: Monkey King; Radiant Pick: Marci; Dire Pick: Luna; Dire Ban: Spectre; Radiant Ban: Primal Beast; Radiant Ban: Sand King; Dire Ban: Medusa; Dire Pick: Pangolier; Radiant Pick: Bristleback,4,0,Radiant Ahead (4 vs 0),0,0,Even Lane (0 vs 0),2,0,Radiant Ahead (2 vs 0),
8037030312,Dire Ban: Enchantress; Radiant Ban: Beastmaster; Radiant Ban: Shadow Demon; Dire Ban: Naga Siren; Radiant Ban: Muerta; Radiant Ban: Shadow Fiend; Dire Ban: Primal Beast; Dire Pick: Tusk; Radiant Pick: Doom; Dire Ban: Earth Spirit; Dire Ban: Luna; Radiant Ban: Phantom Assassin; Radiant Pick: Dawnbreaker; Dire Pick: Pangolier; Dire Pick: Ogre Magi; Radiant Pick: Terrorblade; Radiant Pick: Queen of Pain; Dire Pick: Puck; Dire Ban: Lich; Radiant Ban: Medusa; Radiant Ban: Gyrocopter; Dire Ban: Jakiro; Dire Pick: Drow Ranger; Radiant Pick: Nyx Assassin,0,2,Dire Ahead (2 vs 0),4,0,Radiant Ahead (4 vs 0),4,0,Radiant Ahead (4 vs 0),
8037032285,Radiant Ban: Medusa; Dire Ban: Naga Siren; Dire Ban: Enchantress; Radiant Ban: Pugna; Dire Ban: Shadow Demon; Dire Ban: Earth Spirit; Radiant Ban: Phoenix; Radiant Pick: Tusk; Dire Pick: Muerta; Radiant Ban: Dawnbreaker; Radiant Ban: Invoker; Dire Ban: Puck; Dire Pick: Storm Spirit; Radiant Pick: Crystal Maiden; Radiant Pick: Tiny; Dire Pick: Mars; Dire Pick: Warlock; Radiant Pick: Night Stalker; Radiant Ban: Monkey King; Dire Ban: Luna; Dire Ban: Templar Assassin; Radiant Ban: Bristleback; Radiant Pick: Alchemist; Dire Pick: Dragon Knight,0,3,Dire Ahead (3 vs 0),0,0,Even Lane (0 vs 0),2,3,Even Lane (2 vs 3),
8037038219,Radiant Ban: Invoker; Dire Ban: Naga Siren; Dire Ban: Pugna; Radiant Ban: Magnus; Dire Ban: Tusk; Dire Ban: Doom; Radiant Ban: Shadow Demon; Radiant Pick: Clockwerk; Dire Pick: Alchemist; Radiant Ban: Muerta; Radiant Ban: Enchantress; Dire Ban: Timbersaw; Dire Pick: Lion; Radiant Pick: Dawnbreaker; Radiant Pick: Hoodwink; Dire Pick: Razor; Dire Pick: Beastmaster; Radiant Pick: Gyrocopter; Radiant Ban: Puck; Dire Ban: Viper; Dire Ban: Sniper; Radiant Ban: Earth Spirit; Radiant Pick: Storm Spirit; Dire Pick: Medusa,4,0,Radiant Ahead (4 vs 0),0,4,Dire Ahead (4 vs 0),4,0,Radiant Ahead (4 vs 0),
8037057259,Dire Ban: Clockwerk; Radiant Ban: Tusk; Radiant Ban: Shadow Fiend; Dire Ban: Naga Siren; Radiant Ban: Luna; Radiant Ban: Visage; Dire Ban: Enchantress; Dire Pick: Shadow Demon; Radiant Pick: Muerta; Dire Ban: Pangolier; Dire Ban: Earth Spirit; Radiant Ban: Broodmother; Radiant Pick: Sand King; Dire Pick: Beastmaster; Dire Pick: Elder Titan; Radiant Pick: Gyrocopter; Radiant Pick: Ogre Magi; Dire Pick: Morphling; Dire Ban: Storm Spirit; Radiant Ban: Invoker; Radiant Ban: Ember Spirit; Dire Ban: Centaur Warrunner; Dire Pick: Doom; Radiant Pick: Dark Seer,0,1,Even Lane (0 vs 1),0,0,Even Lane (0 vs 0),0,5,Dire Ahead (5 vs 0),
8037062343,Radiant Ban: Sand King; Dire Ban: Naga Siren; Dire Ban: Enchantress; Radiant Ban: Primal Beast; Dire Ban: Chen; Dire Ban: Batrider; Radiant Ban: Tinker; Radiant Pick: Dragon Knight; Dire Pick: Doom; Radiant Ban: Alchemist; Radiant Ban: Shadow Fiend; Dire Ban: Phoenix; Dire Pick: Lion; Radiant Pick: Shadow Demon; Radiant Pick: Hoodwink; Dire Pick: Io; Dire Pick: Gyrocopter; Radiant Pick: Invoker; Radiant Ban: Storm Spirit; Dire Ban: Dawnbreaker; Dire Ban: Pangolier; Radiant Ban: Void Spirit; Radiant Pick: Underlord; Dire Pick: Lina,1,0,Even Lane (1 vs 0),6,0,Radiant Ahead (6 vs 0),5,0,Radiant Ahead (5 vs 0),
8037066782,Radiant Ban: Timbersaw; Dire Ban: Shadow Demon; Dire Ban: Invoker; Radiant Ban: Bristleback; Dire Ban: Alchemist; Dire Ban: Doom; Radiant Ban: Dragon Knight; Radiant Pick: Shadow Fiend; Dire Pick: Storm Spirit; Radiant Ban: Pugna; Radiant Ban: Beastmaster; Dire Ban: Puck; Dire Pick: Hoodwink; Radiant Pick: Naga Siren; Radiant Pick: Muerta; Dire Pick: Enchantress; Dire Pick: Phoenix; Radiant Pick: Pangolier; Radiant Ban: Luna; Dire Ban: Sand King; Dire Ban: Primal Beast; Radiant Ban: Templar Assassin; Radiant Pick: Dawnbreaker; Dire Pick: Medusa,4,0,Radiant Ahead (4 vs 0),0,0,Even Lane (0 vs 0),0,3,Dire Ahead (3 vs 0),
8037100404,Radiant Ban: Doom; Dire Ban: Naga Siren; Dire Ban: Alchemist; Radiant Ban: Sand King; Dire Ban: Magnus; Dire Ban: Enchantress; Radiant Ban: Pangolier; Radiant Pick: Shadow Demon; Dire Pick: Shadow Fiend; Radiant Ban: Tusk; Radiant Ban: Clockwerk; Dire Ban: Primal Beast; Dire Pick: Ogre Magi; Radiant Pick: Beastmaster; Radiant Pick: Lion; Dire Pick: Bristleback; Dire Pick: Rubick; Radiant Pick: Morphling; Radiant Ban: Invoker; Dire Ban: Puck; Dire Ban: Storm Spirit; Radiant Ban: Monkey King; Radiant Pick: Earth Spirit; Dire Pick: Timbersaw,4,0,Radiant Ahead (4 vs 0),1,0,Even Lane (1 vs 0),1,0,Even Lane (1 vs 0),
8037122338,Dire Ban: Pangolier; Radiant Ban: Batrider; Radiant Ban: Enchantress; Dire Ban: Timbersaw; Radiant Ban: Pugna; Radiant Ban: Alchemist; Dire Ban: Naga Siren; Dire Pick: Clockwerk; Radiant Pick: Beastmaster; Dire Ban: Shadow Demon; Dire Ban: Lion; Radiant Ban: Bristleback; Radiant Pick: Ogre Magi; Dire Pick: Dragon Knight; Dire Pick: Phoenix; Radiant Pick: Medusa; Radiant Pick: Muerta; Dire Pick: Terrorblade; Dire Ban: Huskar; Radiant Ban: Invoker; Radiant Ban: Sniper; Dire Ban: Monkey King; Dire Pick: Earth Spirit; Radiant Pick: Viper,3,0,Radiant Ahead (3 vs 0),0,1,Even Lane (0 vs 1),0,6,Dire Ahead (6 vs 0),
8037125839,Dire Ban: Shadow Demon; Radiant Ban: Naga Siren; Radiant Ban: Enchantress; Dire Ban: Shadow Fiend; Radiant Ban: Primal Beast; Radiant Ban: Tusk; Dire Ban: Beastmaster; Dire Pick: Doom; Radiant Pick: Hoodwink; Dire Ban: Phantom Assassin; Dire Ban: Earth Spirit; Radiant Ban: Queen of Pain; Radiant Pick: Lich; Dire Pick: Dawnbreaker; Dire Pick: Nyx Assassin; Radiant Pick: Sand King; Radiant Pick: Weaver; Dire Pick: Drow Ranger; Dire Ban: Mars; Radiant Ban: Puck; Radiant Ban: Void Spirit; Dire Ban: Monkey King; Dire Pick: Ember Spirit; Radiant Pick: Earthshaker,0,0,Even Lane (0 vs 0),0,2,Dire Ahead (2 vs 0),0,1,Even Lane (0 vs 1),
8037141433,Dire Ban: Nyx Assassin; Radiant Ban: Magnus; Radiant Ban: Sand King; Dire Ban: Doom; Radiant Ban: Pangolier; Radiant Ban: Naga Siren; Dire Ban: Enchantress; Dire Pick: Dragon Knight; Radiant Pick: Razor; Dire Ban: Monkey King; Dire Ban: Tusk; Radiant Ban: Invoker; Radiant Pick: Bounty Hunter; Dire Pick: Batrider; Dire Pick: Shadow Demon; Radiant Pick: Storm Spirit; Radiant Pick: Keeper of the Light; Dire Pick: Puck; Dire Ban: Meepo; Radiant Ban: Mars; Radiant Ban: Primal Beast; Dire Ban: Bristleback; Dire Pick: Beastmaster; Radiant Pick: Alchemist,0,2,Dire Ahead (2 vs 0),0,5,Dire Ahead (5 vs 0),0,3,Dire Ahead (3 vs 0),
8037142197,Dire Ban: Invoker; Radiant Ban: Tusk; Radiant Ban: Naga Siren; Dire Ban: Magnus; Radiant Ban: Doom; Radiant Ban: Pugna; Dire Ban: Alchemist; Dire Pick: Clockwerk; Radiant Pick: Enchantress; Dire Ban: Beastmaster; Dire Ban: Razor; Radiant Ban: Dawnbreaker; Radiant Pick: Lion; Dire Pick: Muerta; Dire Pick: Pangolier; Radiant Pick: Primal Beast; Radiant Pick: Storm Spirit; Dire Pick: Puck; Dire Ban: Monkey King; Radiant Ban: Shadow Fiend; Radiant Ban: Dragon Knight; Dire Ban: Medusa; Dire Pick: Luna; Radiant Pick: Bloodseeker,3,2,Even Lane (3 vs 2),5,0,Radiant Ahead (5 vs 0),0,3,Dire Ahead (3 vs 0),
8037192667,Dire Ban: Naga Siren; Radiant Ban: Shadow Demon; Radiant Ban: Elder Titan; Dire Ban: Enchantress; Radiant Ban: Clockwerk; Radiant Ban: Tusk; Dire Ban: Doom; Dire Pick: Bristleback; Radiant Pick: Beastmaster; Dire Ban: Viper; Dire Ban: Shadow Fiend; Radiant Ban: Medusa; Radiant Pick: Marci; Dire Pick: Batrider; Dire Pick: Pugna; Radiant Pick: Ancient Apparition; Radiant Pick: Luna; Dire Pick: Earth Spirit; Dire Ban: Puck; Radiant Ban: Broodmother; Radiant Ban: Pangolier; Dire Ban: Invoker; Dire Pick: Dragon Knight; Radiant Pick: Timbersaw,3,1,Radiant Ahead (3 vs 1),4,0,Radiant Ahead (4 vs 0),0,0,Even Lane (0 vs 0),
8037193634,Dire Ban: Magnus; Radiant Ban: Naga Siren; Radiant Ban: Shadow Demon; Dire Ban: Clockwerk; Radiant Ban: Doom; Radiant Ban: Beastmaster; Dire Ban: Pugna; Dire Pick: Alchemist; Radiant Pick: Primal Beast; Dire Ban: Luna; Dire Ban: Morphling; Radiant Ban: Nyx Assassin; Radiant Pick: Enchantress; Dire Pick: Crystal Maiden; Dire Pick: Tusk; Radiant Pick: Muerta; Radiant Pick: Bristleback; Dire Pick: Invoker; Dire Ban: Puck; Radiant Ban: Viper; Radiant Ban: Dawnbreaker; Dire Ban: Earth Spirit; Dire Pick: Razor; Radiant Pick: Pangolier,5,0,Radiant Ahead (5 vs 0),0,0,Even Lane (0 vs 0),0,1,Even Lane (0 vs 1),
8037233219,Dire Ban: Sand King; Radiant Ban: Naga Siren; Radiant Ban: Dragon Knight; Dire Ban: Muerta; Radiant Ban: Enchantress; Radiant Ban: Timbersaw; Dire Ban: Batrider; Dire Pick: Magnus; Radiant Pick: Rubick; Dire Ban: Morphling; Dire Ban: Pugna; Radiant Ban: Alchemist; Radiant Pick: Terrorblade; Dire Pick: Visage; Dire Pick: Phoenix; Radiant Pick: Gyrocopter; Radiant Pick: Ogre Magi; Dire Pick: Medusa; Dire Ban: Pangolier; Radiant Ban: Storm Spirit; Radiant Ban: Puck; Dire Ban: Huskar; Dire Pick: Invoker; Radiant Pick: Void Spirit,3,2,Even Lane (3 vs 2),2,0,Radiant Ahead (2 vs 0),0,3,Dire Ahead (3 vs 0),
8037233908,Dire Ban: Enchantress; Radiant Ban: Naga Siren; Radiant Ban: Shadow Demon; Dire Ban: Batrider; Radiant Ban: Medusa; Radiant Ban: Doom; Dire Ban: Alchemist; Dire Pick: Pugna; Radiant Pick: Clockwerk; Dire Ban: Terrorblade; Dire Ban: Phoenix; Radiant Ban: Timbersaw; Radiant Pick: Dragon Knight; Dire Pick: Hoodwink; Dire Pick: Pangolier; Radiant Pick: Lich; Radiant Pick: Beastmaster; Dire Pick: Morphling; Dire Ban: Puck; Radiant Ban: Storm Spirit; Radiant Ban: Invoker; Dire Ban: Monkey King; Dire Pick: Earth Spirit; Radiant Pick: Sand King,5,0,Radiant Ahead (5 vs 0),4,0,Radiant Ahead (4 vs 0),1,3,Dire Ahead (3 vs 1),
8037248459,Dire Ban: Alchemist; Radiant Ban: Pugna; Radiant Ban: Enchantress; Dire Ban: Monkey King; Radiant Ban: Naga Siren; Radiant Ban: Sand King; Dire Ban: Puck; Dire Pick: Invoker; Radiant Pick: Terrorblade; Dire Ban: Ogre Magi; Dire Ban: Tusk; Radiant Ban: Dragon Knight; Radiant Pick: Clockwerk; Dire Pick: Dark Willow; Dire Pick: Jakiro; Radiant Pick: Phoenix; Radiant Pick: Ember Spirit; Dire Pick: Beastmaster; Dire Ban: Gyrocopter; Radiant Ban: Magnus; Radiant Ban: Nature's Prophet; Dire Ban: Medusa; Dire Pick: Morphling; Radiant Pick: Bristleback,4,0,Radiant Ahead (4 vs 0),3,3,Even Lane (3 vs 3),0,0,Even Lane (0 vs 0),
8037299349,Dire Ban: Sand King; Radiant Ban: Naga Siren; Radiant Ban: Dragon Knight; Dire Ban: Magnus; Radiant Ban: Chen; Radiant Ban: Enchantress; Dire Ban: Shadow Fiend; Dire Pick: Doom; Radiant Pick: Terrorblade; Dire Ban: Shadow Demon; Dire Ban: Batrider; Radiant Ban: Puck; Radiant Pick: Nyx Assassin; Dire Pick: Dark Willow; Dire Pick: Ogre Magi; Radiant Pick: Invoker; Radiant Pick: Hoodwink; Dire Pick: Pangolier; Dire Ban: Beastmaster; Radiant Ban: Morphling; Radiant Ban: Meepo; Dire Ban: Dazzle; Dire Pick: Lycan; Radiant Pick: Broodmother,2,0,Radiant Ahead (2 vs 0),3,1,Radiant Ahead (3 vs 1),6,3,Radiant Ahead (6 vs 3),
8037374013,Dire Ban: Beastmaster; Radiant Ban: Naga Siren; Radiant Ban: Pugna; Dire Ban: Sand King; Radiant Ban: Invoker; Radiant Ban: Alchemist; Dire Ban: Dragon Knight; Dire Pick: Terrorblade; Radiant Pick: Magnus; Dire Ban: Enchantress; Dire Ban: Ogre Magi; Radiant Ban: Shadow Demon; Radiant Pick: Lich; Dire Pick: Tusk; Dire Pick: Phoenix; Radiant Pick: Muerta; Radiant Pick: Primal Beast; Dire Pick: Medusa; Dire Ban: Anti-Mage; Radiant Ban: Storm Spirit; Radiant Ban: Puck; Dire Ban: Monkey King; Dire Pick: Ember Spirit; Radiant Pick: Sniper,5,0,Radiant Ahead (5 vs 0),7,0,Radiant Ahead (7 vs 0),1,0,Even Lane (1 vs 0),
8037405530,Dire Ban: Timbersaw; Radiant Ban: Enchantress; Radiant Ban: Naga Siren; Dire Ban: Alchemist; Radiant Ban: Chen; Radiant Ban: Terrorblade; Dire Ban: Batrider; Dire Pick: Dragon Knight; Radiant Pick: Doom; Dire Ban: Morphling; Dire Ban: Shadow Demon; Radiant Ban: Clockwerk; Radiant Pick: Hoodwink; Dire Pick: Pugna; Dire Pick: Muerta; Radiant Pick: Gyrocopter; Radiant Pick: Ogre Magi; Dire Pick: Medusa; Dire Ban: Anti-Mage; Radiant Ban: Centaur Warrunner; Radiant Ban: Dawnbreaker; Dire Ban: Monkey King; Dire Pick: Pangolier; Radiant Pick: Puck,3,0,Radiant Ahead (3 vs 0),0,1,Even Lane (0 vs 1),0,3,Dire Ahead (3 vs 0),
8037463957,Dire Ban: Sand King; Radiant Ban: Naga Siren; Radiant Ban: Dragon Knight; Dire Ban: Magnus; Radiant Ban: Invoker; Radiant Ban: Pangolier; Dire Ban: Doom; Dire Pick: Tusk; Radiant Pick: Muerta; Dire Ban: Enigma; Dire Ban: Beastmaster; Radiant Ban: Shadow Fiend; Radiant Pick: Alchemist; Dire Pick: Batrider; Dire Pick: Primal Beast; Radiant Pick: Clockwerk; Radiant Pick: Visage; Dire Pick: Gyrocopter; Dire Ban: Storm Spirit; Radiant Ban: Sniper; Radiant Ban: Puck; Dire Ban: Queen of Pain; Dire Pick: Monkey King; Radiant Pick: Razor,0,4,Dire Ahead (4 vs 0),0,4,Dire Ahead (4 vs 0),0,7,Dire Ahead (7 vs 0),
8037464815,Dire Ban: Dawnbreaker; Radiant Ban: Invoker; Radiant Ban: Shadow Demon; Dire Ban: Beastmaster; Radiant Ban: Earth Spirit; Radiant Ban: Tusk; Dire Ban: Naga Siren; Dire Pick: Pugna; Radiant Pick: Muerta; Dire Ban: Sand King; Dire Ban: Clockwerk; Radiant Ban: Dragon Knight; Radiant Pick: Primal Beast; Dire Pick: Dark Willow; Dire Pick: Ember Spirit; Radiant Pick: Earthshaker; Radiant Pick: Phoenix; Dire Pick: Medusa; Dire Ban: Anti-Mage; Radiant Ban: Pangolier; Radiant Ban: Magnus; Dire Ban: Shadow Fiend; Dire Pick: Doom; Radiant Pick: Terrorblade,0,0,Even Lane (0 vs 0),3,0,Radiant Ahead (3 vs 0),0,4,Dire Ahead (4 vs 0),
8037473276,Dire Ban: Naga Siren; Radiant Ban: Shadow Demon; Radiant Ban: Pugna; Dire Ban: Invoker; Radiant Ban: Phoenix; Radiant Ban: Beastmaster; Dire Ban: Pangolier; Dire Pick: Muerta; Radiant Pick: Chen; Dire Ban: Dragon Knight; Dire Ban: Magnus; Radiant Ban: Doom; Radiant Pick: Grimstroke; Dire Pick: Crystal Maiden; Dire Pick: Sand King; Radiant Pick: Puck; Radiant Pick: Alchemist; Dire Pick: Terrorblade; Dire Ban: Timbersaw; Radiant Ban: Huskar; Radiant Ban: Void Spirit; Dire Ban: Bristleback; Dire Pick: Gyrocopter; Radiant Pick: Mars,0,0,Even Lane (0 vs 0),0,1,Even Lane (0 vs 1),0,0,Even Lane (0 vs 0),
8037481401,Radiant Ban: Shadow Demon; Dire Ban: Terrorblade; Dire Ban: Meepo; Radiant Ban: Doom; Dire Ban: Naga Siren; Dire Ban: Alchemist; Radiant Ban: Nyx Assassin; Radiant Pick: Enchantress; Dire Pick: Dark Willow; Radiant Ban: Dawnbreaker; Radiant Ban: Primal Beast; Dire Ban: Medusa; Dire Pick: Shadow Fiend; Radiant Pick: Beastmaster; Radiant Pick: Hoodwink; Dire Pick: Marci; Dire Pick: Sand King; Radiant Pick: Dragon Knight; Radiant Ban: Monkey King; Dire Ban: Pangolier; Dire Ban: Invoker; Radiant Ban: Huskar; Radiant Pick: Tiny; Dire Pick: Broodmother,5,0,Radiant Ahead (5 vs 0),7,0,Radiant Ahead (7 vs 0),6,0,Radiant Ahead (6 vs 0),
8037481857,Dire Ban: Shadow Demon; Radiant Ban: Naga Siren; Radiant Ban: Sand King; Dire Ban: Doom; Radiant Ban: Dragon Knight; Radiant Ban: Invoker; Dire Ban: Timbersaw; Dire Pick: Alchemist; Radiant Pick: Pugna; Dire Ban: Morphling; Dire Ban: Clockwerk; Radiant Ban: Monkey King; Radiant Pick: Tusk; Dire Pick: Phoenix; Dire Pick: Dark Willow; Radiant Pick: Dawnbreaker; Radiant Pick: Earth Spirit; Dire Pick: Pangolier; Dire Ban: Shadow Fiend; Radiant Ban: Terrorblade; Radiant Ban: Visage; Dire Ban: Luna; Dire Pick: Mars; Radiant Pick: Gyrocopter,7,0,Radiant Ahead (7 vs 0),7,0,Radiant Ahead (7 vs 0),3,0,Radiant Ahead (3 vs 0),
8037500203,Dire Ban: Enchantress; Radiant Ban: Shadow Fiend; Radiant Ban: Muerta; Dire Ban: Primal Beast; Radiant Ban: Beastmaster; Radiant Ban: Dragon Knight; Dire Ban: Tusk; Dire Pick: Shadow Demon; Radiant Pick: Doom; Dire Ban: Earth Spirit; Dire Ban: Earthshaker; Radiant Ban: Invoker; Radiant Pick: Dawnbreaker; Dire Pick: Nyx Assassin; Dire Pick: Centaur Warrunner; Radiant Pick: Rubick; Radiant Pick: Chaos Knight; Dire Pick: Medusa; Dire Ban: Anti-Mage; Radiant Ban: Pangolier; Radiant Ban: Ember Spirit; Dire Ban: Tiny; Dire Pick: Keeper of the Light; Radiant Pick: Queen of Pain,0,4,Dire Ahead (4 vs 0),0,3,Dire Ahead (3 vs 0),0,4,Dire Ahead (4 vs 0),
8037565054,Dire Ban: Meepo; Radiant Ban: Alchemist; Radiant Ban: Shadow Demon; Dire Ban: Timbersaw; Radiant Ban: Naga Siren; Radiant Ban: Dragon Knight; Dire Ban: Enchantress; Dire Pick: Terrorblade; Radiant Pick: Pugna; Dire Ban: Bristleback; Dire Ban: Beastmaster; Radiant Ban: Monkey King; Radiant Pick: Magnus; Dire Pick: Primal Beast; Dire Pick: Dark Willow; Radiant Pick: Dawnbreaker; Radiant Pick: Lion; Dire Pick: Nyx Assassin; Dire Ban: Medusa; Radiant Ban: Lycan; Radiant Ban: Tiny; Dire Ban: Shadow Fiend; Dire Pick: Pudge; Radiant Pick: Earthshaker,0,1,Even Lane (0 vs 1),7,0,Radiant Ahead (7 vs 0),3,0,Radiant Ahead (3 vs 0),
8037571966,Dire Ban: Magnus; Radiant Ban: Alchemist; Radiant Ban: Batrider; Dire Ban: Shadow Demon; Radiant Ban: Monkey King; Radiant Ban: Enchantress; Dire Ban: Naga Siren; Dire Pick: Clockwerk; Radiant Pick: Dragon Knight; Dire Ban: Nyx Assassin; Dire Ban: Pugna; Radiant Ban: Doom; Radiant Pick: Chen; Dire Pick: Timbersaw; Dire Pick: Techies; Radiant Pick: Hoodwink; Radiant Pick: Sand King; Dire Pick: Medusa; Dire Ban: Anti-Mage; Radiant Ban: Earth Spirit; Radiant Ban: Pangolier; Dire Ban: Puck; Dire Pick: Invoker; Radiant Pick: Broodmother,6,0,Radiant Ahead (6 vs 0),0,1,Even Lane (0 vs 1),0,3,Dire Ahead (3 vs 0),
8037575380,Radiant Ban: Timbersaw; Dire Ban: Naga Siren; Dire Ban: Shadow Demon; Radiant Ban: Doom; Dire Ban: Enchantress; Dire Ban: Alchemist; Radiant Ban: Phoenix; Radiant Pick: Dragon Knight; Dire Pick: Sand King; Radiant Ban: Luna; Radiant Ban: Razor; Dire Ban: Beastmaster; Dire Pick: Batrider; Radiant Pick: Nyx Assassin; Radiant Pick: Pugna; Dire Pick: Lion; Dire Pick: Magnus; Radiant Pick: Invoker; Radiant Ban: Puck; Dire Ban: Visage; Dire Ban: Enigma; Radiant Ban: Medusa; Radiant Pick: Dawnbreaker; Dire Pick: Sven,3,2,Even Lane (3 vs 2),7,0,Radiant Ahead (7 vs 0),3,0,Radiant Ahead (3 vs 0),
8037578664,Dire Ban: Naga Siren; Radiant Ban: Shadow Demon; Radiant Ban: Doom; Dire Ban: Invoker; Radiant Ban: Magnus; Radiant Ban: Meepo; Dire Ban: Sand King; Dire Pick: Tusk; Radiant Pick: Dragon Knight; Dire Ban: Muerta; Dire Ban: Pangolier; Radiant Ban: Enigma; Radiant Pick: Batrider; Dire Pick: Clockwerk; Dire Pick: Nature's Prophet; Radiant Pick: Beastmaster; Radiant Pick: Phoenix; Dire Pick: Queen of Pain; Dire Ban: Puck; Radiant Ban: Bristleback; Radiant Ban: Timbersaw; Dire Ban: Storm Spirit; Dire Pick: Dawnbreaker; Radiant Pick: Morphling,3,0,Radiant Ahead (3 vs 0),5,0,Radiant Ahead (5 vs 0),0,0,Even Lane (0 vs 0),
